_time	vendor_name	product_name	severity	finding_id	finding_name	finding_description	issue_type	issue_category	issue_status	remediation	impact	target_ipv4_raw	target_country	asset_id_primary	posture_category	identify_finding_acknowledged	identify_misconfig_summary	alert_name	alert_description	originalalertid	originalalertname	_insert_time
Jun 23 2026 05:24:08	Palo Alto Networks	Cortex Xpanse	medium	896743	Unencrypted HTTP Login at 8.130.54.67:7701	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.130.54.67	UNKNOWN	cca1d20cb9ff0584da2c39b383540f55ecdbc0a439775a090ce1e353fbee3629	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:7701 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:7701	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896743	Unencrypted HTTP Login at 8.130.54.67:7701	Jun 23 2026 05:24:14
Jun 23 2026 05:29:08	Palo Alto Networks	Cortex Xpanse	medium	896747	Unencrypted HTTP Login at 8.146.235.119:4113	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.146.235.119	UNKNOWN	8efcb03bafad819b6bcc470626706f719d89a5ea4c6f3167178988b98aff1244	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.146.235.119:4113 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.146.235.119:4113	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896747	Unencrypted HTTP Login at 8.146.235.119:4113	Jun 23 2026 05:29:20
Jun 23 2026 07:14:09	Palo Alto Networks	Cortex Xpanse	medium	898355	Unencrypted HTTP Login at 101.200.158.109:18309	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		101.200.158.109	UNKNOWN	b7e93bc8fa2498fc74d15102f4565f9267cd75a2d3bf82ae705291f4fa13b296	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 101.200.158.109:18309 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 101.200.158.109:18309	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	898355	Unencrypted HTTP Login at 101.200.158.109:18309	Jun 23 2026 07:14:14
Jun 23 2026 01:14:12	Palo Alto Networks	Cortex Xpanse	medium	896566	Unencrypted HTTP Login at 101.200.158.109:40461	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		101.200.158.109	UNKNOWN	479f459b86f7b1bceda7feccf278cd50d8d1f2ae86c7a5abe7793f1c27e7bf9a	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 101.200.158.109:40461 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 101.200.158.109:40461	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896566	Unencrypted HTTP Login at 101.200.158.109:40461	Jun 23 2026 01:14:19
Jun 23 2026 03:14:08	Palo Alto Networks	Cortex Xpanse	medium	896653	Unencrypted HTTP Login at 8.130.54.67:4529	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.130.54.67	UNKNOWN	dc426f1e4c744cca4c8617ec19de52dc222c0dc87a6423420815a999972917e2	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:4529 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:4529	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896653	Unencrypted HTTP Login at 8.130.54.67:4529	Jun 23 2026 03:14:16
Jun 23 2026 00:24:08	Palo Alto Networks	Cortex Xpanse	medium	896529	Unencrypted HTTP Login at 8.146.235.119:41293	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.146.235.119	UNKNOWN	47da7316195c62faa4748f20d922dfa59577efd708c4377ba35a2e3ef6f93df8	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.146.235.119:41293 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.146.235.119:41293	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896529	Unencrypted HTTP Login at 8.146.235.119:41293	Jun 23 2026 00:24:14
Jun 23 2026 05:04:09	Palo Alto Networks	Cortex Xpanse	medium	896730	Unencrypted HTTP Login at 8.146.235.119:36925	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.146.235.119	UNKNOWN	cd49c6330705b555140279eee4344574eaebad61ffb7a2b3b7a1f204092358fe	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.146.235.119:36925 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.146.235.119:36925	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896730	Unencrypted HTTP Login at 8.146.235.119:36925	Jun 23 2026 05:04:19
Jun 23 2026 01:09:08	Palo Alto Networks	Cortex Xpanse	medium	896561	Unencrypted HTTP Login at 8.130.54.67:52733	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.130.54.67	UNKNOWN	0e6b3d4090015e9c47d174f42aa08a33d5dafad9a049743215c8dc823f68f9d2	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:52733 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:52733	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896561	Unencrypted HTTP Login at 8.130.54.67:52733	Jun 23 2026 01:09:16
Jun 23 2026 00:34:09	Palo Alto Networks	Cortex Xpanse	medium	896533	Unencrypted HTTP Login at 101.200.158.109:20233	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		101.200.158.109	UNKNOWN	a14e230ffb2632413cdd72a2752a3811bd5b6405e896cce2f5f173618dec573f	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 101.200.158.109:20233 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 101.200.158.109:20233	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896533	Unencrypted HTTP Login at 101.200.158.109:20233	Jun 23 2026 00:34:12
Jun 23 2026 07:09:08	Palo Alto Networks	Cortex Xpanse	medium	898351	Unencrypted HTTP Login at 8.130.54.67:30997	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.130.54.67	UNKNOWN	b19209bbb9eaafcd188774a264c0b2f35bae8cc9afae6bce9ca9f72f68f56abf	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:30997 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:30997	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	898351	Unencrypted HTTP Login at 8.130.54.67:30997	Jun 23 2026 07:09:32
Jun 23 2026 01:09:08	Palo Alto Networks	Cortex Xpanse	medium	896562	Unencrypted HTTP Login at 8.130.54.67:18881	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.130.54.67	UNKNOWN	91e41de0441fdc1aea191d94f2057cdcba7aed8b27941f1e19853f55effc7612	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:18881 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:18881	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	896562	Unencrypted HTTP Login at 8.130.54.67:18881	Jun 23 2026 01:09:24
Jun 23 2026 08:54:10	Palo Alto Networks	Cortex Xpanse	medium	898552	Unencrypted HTTP Login at 8.130.54.67:17633	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.130.54.67	UNKNOWN	c131ab37019c5450d80b25de2ac00dfcb6bc12c054d28fa9b237929b0ef4ad6a	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:17633 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:17633	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	898552	Unencrypted HTTP Login at 8.130.54.67:17633	Jun 23 2026 08:54:19
Jun 23 2026 08:34:09	Palo Alto Networks	Cortex Xpanse	medium	898517	Unencrypted HTTP Login at 8.146.235.119:13941	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.146.235.119	UNKNOWN	0a9519aad365173e7d4f26fcc04b2115df8b360bb8ec2c21b5c16a022454a9b8	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.146.235.119:13941 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.146.235.119:13941	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	898517	Unencrypted HTTP Login at 8.146.235.119:13941	Jun 23 2026 08:35:16
Jun 23 2026 07:24:08	Palo Alto Networks	Cortex Xpanse	medium	898372	Unencrypted HTTP Login at 8.130.54.67:11029	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		8.130.54.67	UNKNOWN	7ecd4a5ab2a749293e917ae53d7d0c91a6c09fa507e406e4f3aafdd84665ee3e	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:11029 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 8.130.54.67:11029	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	898372	Unencrypted HTTP Login at 8.130.54.67:11029	Jun 23 2026 07:24:27
Jun 22 2026 23:44:08	Palo Alto Networks	Cortex Xpanse	medium	894336	Unencrypted HTTP Login at 101.200.158.109:28137	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	UnencryptedLogin	CONFIGURATION	UNDER_INVESTIGATION	"Insecure login forms make your organization vulnerable to interception attacks. Secure this process by serving login landing pages over HTTPS with HSTS enabled. This will prevent attackers from stealing plain text credentials by sniffing the network or interfering with the page in transit.

Further documentation:
 * [Mozilla Docs - Insecure Passwords](https://developer.mozilla.org/en-US/docs/Web/Security/Insecure_passwords)
 * [OWASP - Transport Layer Protection Cheat Sheet](https://cheatsheetseries.owasp.org/cheatsheets/Transport_Layer_Protection_Cheat_Sheet.html)"		101.200.158.109	UNKNOWN	949d97a413306d6f94c0033d45919de1bee5861a2fcb3c53ad7eb787addf5572	posture_misconfig	true	UnencryptedLogin | Unencrypted HTTP Login at 101.200.158.109:28137 | Severity: MEDIUM	[Posture] Cortex Xpanse | UnencryptedLogin | Unencrypted HTTP Login at 101.200.158.109:28137	Unencrypted logins for critical services, such as device control pages (e.g., for VPNs, security appliances, firewalls, etc.) and servers (e.g., webmail), dramatically increase the ease with which a malicious actor can target those systems. If a login form on an unencrypted page is submitted to an encrypted server the risk is mitigated but still present. Login credentials should never be passed unencrypted over public networks.	894336	Unencrypted HTTP Login at 101.200.158.109:28137	Jun 22 2026 23:55:33
Jun 22 2026 23:44:08	Palo Alto Networks	Cortex Xpanse	medium	894350	Vercel Next.js at 8.146.235.119:40045	Next.js is an open-source web development framework that provides React-based web applications with server-side rendering and static rendering. This policy identifies Next.js through HTTP selectors. No version metadata is available at this time.	VercelNextjs	CONFIGURATION	UNDER_INVESTIGATION	"Unauthorized access to a Next.js application by an attacker poses a significant risk to the confidentiality, integrity, and availability of the application and its data.

To best protect Next.js applications from attack, consider the following guidance:

1. Ensure that the latest security patches and updates are installed to protect against known vulnerabilities.
2. Implement strong authentication mechanisms, such as multi-factor authentication (MFA) and password policies, to ensure that only authorized users can access the Next.js application. Use role-based access control (RBAC) to limit privileges and access rights based on user roles, reducing the risk of unauthorized access and data breaches.
3. Use secure communication protocols such as HTTPS to encrypt data transmitted between the client and server in the Next.js application. Implement TLS/SSL certificates to secure data in transit and protect against man-in-the-middle attacks that could intercept sensitive information.
4. Configure security headers in the Next.js application to provide an extra layer of protection against common web vulnerabilities. Set headers such as Content Security Policy (CSP) to control how web browsers handle content and protect against malicious scripts and attacks.
5. Implement logging and monitoring mechanisms to track and analyze application activity, detect suspicious behavior, and respond to security incidents in real-time. "		8.146.235.119	UNKNOWN	8fbf30ccbe33a2aadb360182b5de43ddf14edeec30c133805c2c71fed5594cd7	posture_misconfig	true	VercelNextjs | Vercel Next.js at 8.146.235.119:40045 | Severity: MEDIUM	[Posture] Cortex Xpanse | VercelNextjs | Vercel Next.js at 8.146.235.119:40045	Next.js is an open-source web development framework that provides React-based web applications with server-side rendering and static rendering. This policy identifies Next.js through HTTP selectors. No version metadata is available at this time.	894350	Vercel Next.js at 8.146.235.119:40045	Jun 22 2026 23:55:44
Jun 23 2026 08:09:09	Palo Alto Networks	Cortex Xpanse	medium	898469	Vercel Next.js at 8.146.235.119:12121	Next.js is an open-source web development framework that provides React-based web applications with server-side rendering and static rendering. This policy identifies Next.js through HTTP selectors. No version metadata is available at this time.	VercelNextjs	CONFIGURATION	UNDER_INVESTIGATION	"Unauthorized access to a Next.js application by an attacker poses a significant risk to the confidentiality, integrity, and availability of the application and its data.

To best protect Next.js applications from attack, consider the following guidance:

1. Ensure that the latest security patches and updates are installed to protect against known vulnerabilities.
2. Implement strong authentication mechanisms, such as multi-factor authentication (MFA) and password policies, to ensure that only authorized users can access the Next.js application. Use role-based access control (RBAC) to limit privileges and access rights based on user roles, reducing the risk of unauthorized access and data breaches.
3. Use secure communication protocols such as HTTPS to encrypt data transmitted between the client and server in the Next.js application. Implement TLS/SSL certificates to secure data in transit and protect against man-in-the-middle attacks that could intercept sensitive information.
4. Configure security headers in the Next.js application to provide an extra layer of protection against common web vulnerabilities. Set headers such as Content Security Policy (CSP) to control how web browsers handle content and protect against malicious scripts and attacks.
5. Implement logging and monitoring mechanisms to track and analyze application activity, detect suspicious behavior, and respond to security incidents in real-time. "		8.146.235.119	UNKNOWN	a536c3dbe12381db9222ed7213012eaab004b072abc14d6764782f8a7abdeb2f	posture_misconfig	true	VercelNextjs | Vercel Next.js at 8.146.235.119:12121 | Severity: MEDIUM	[Posture] Cortex Xpanse | VercelNextjs | Vercel Next.js at 8.146.235.119:12121	Next.js is an open-source web development framework that provides React-based web applications with server-side rendering and static rendering. This policy identifies Next.js through HTTP selectors. No version metadata is available at this time.	898469	Vercel Next.js at 8.146.235.119:12121	Jun 23 2026 08:09:22
